,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs,sum_deaths,sum_costs
9647,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,2,0,3,0,2,0,0,0,0,3,0,0,311870973.6887046,0.03293179078352337,93986630.59767582,0.0,22167818.198803753,0.0,16485655.112704797,0.0014563647415111426,30351526.042379983,0.0,61400000.0,1143.894382771376,0.03438815552503451,474862603.640269
9648,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,7,7,3,1,0,0,0,1,0,1,4,0,0,0,213006584.35585487,0.0,90143923.5488522,0.0,265424088.68432397,0.025148136367803005,24707368.797650814,0.00023479900824894536,23186337.196018323,0.0011893582685767589,205800000.0,6119.10930031902,0.02657229364462871,616468302.5827001
9649,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,6,0,0,7,7,0,0,0,0,0,1,1,0,0,102192937.55533153,0.0,208084870.04124993,0.018747071258274142,180294997.35366493,0.15317290324447047,7296399.9463182315,0.00021764136776898071,25037214.086173728,0.0,242400000.0,0.0,0.17213761587051357,522906418.9827383
9650,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,2,1,1,3,4,0,1,2,0,3,3,0,0,113429024.97505823,0.0,142684934.47419736,0.006247780953548898,49622725.1402255,0.0,16448567.980980486,1.9928535744220515e-05,30351526.042379983,0.0,151900000.0,0.0,0.006267709489293119,352536778.6128416
9651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,3,1,7,0,0,0,0,9,3,0.0,0.0,206561063.09099972,0.019137779227910368,85794511.8959807,0.0,35186645.44770492,0.008813382478209151,172404923.1676247,0.033866584912759075,84600000.0,0.0,0.061817746618878594,499947143.60231006
9652,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,3,0,0,3,1,0,2,5,2,0,0,3,47847947.961454235,0.0,48628529.17200662,5.518722829102645e-05,54701522.172023915,0.0010554568478881438,29738394.28225454,5.280543842388481e-05,229997695.34989285,0.013060020268074058,84600000.0,4959.0598742379425,0.014223469782677113,410914088.9376322
9653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,4,1,0,1,0,7,0,0,3,223357571.81836903,0.050787651926207204,132328592.10858756,0.037790826536075815,49622725.1402255,0.0,21069784.935395602,0.0,40619655.883625746,0.004528830392117166,0.0,0.0,0.09310730885440019,466998329.8862034
9654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,6,7,7,4,3,7,0,2,2,1,4,0,0,251532079.62498075,0.0,251478919.64097834,0.0,70100328.75194027,0.000844365478310515,23695749.287233956,4.2244350739107846e-05,33377116.55719709,0.0,0.0,203.43533499509385,0.0008866098290496229,630184193.8623303
9655,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,0,1,0,0,1,0,4,3,0,0,0,0,5,117988812.1733644,0.005049053615758087,67088550.85093841,0.01314282567538112,69379092.7889595,0.018528627531515594,8453407.696608048,0.0,203206059.40032172,0.07243616000514483,30700000.0,0.0,0.10915666682779963,466115922.9101921
9656,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,0,0,1,0,0,2,1,7,1,7,2,1,0,2,42291505.65437629,0.0,50550168.09008786,0.00559137275259,81729039.74031684,0.0,33267128.481422935,0.0006602809749398961,69808425.62631667,0.007059108706588824,182600000.0,0.0,0.01331076243411872,277646267.5925206
9657,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,3,0,0,0,2,1,0,0,2,0,0,0,0,0,96223098.04916811,0.0,125774669.06359798,0.0364388727388901,28059812.572721604,0.006588736226646416,8623971.744222213,0.000352036256159232,251641170.51830563,0.10920473627484248,61400000.0,0.0,0.15258438149653822,510322721.9480156
9658,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,1,6,0,0,2,6,0,1,0,2,0,4,0,0,5,110313516.55894402,0.0006058864338909704,122821302.72736019,0.0004994688108647413,20299287.62732069,0.0,18993073.918071207,4.2244350739107846e-05,221194331.48774517,0.009632568031456217,92100000.0,5898.244665448441,0.010780167626951036,493621512.31944126
9659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,2,1,3,1,0,2,0,1,3,68139002.95605196,0.0,133015788.11177352,0.038398196740911904,78526154.15562725,0.006778316987556416,13903423.98391871,0.0,56425877.743436806,0.0,0.0,0.0,0.04517651372846832,350010246.9508083
9660,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,4,0,0,7,0,3,0,0,1,311870973.6887046,0.09147719662089823,47842699.56310011,0.0,26403379.542306438,0.0,24956580.074387155,0.0,166041319.73313767,0.0612199119002696,30700000.0,0.0,0.15269710852116783,577114952.6016359
9661,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,3,0,0,1,0,0,0,1,5,4,0,0,0,0,1,42291505.65437629,0.0,50613693.511022165,0.0008471278436941849,60295473.50475233,0.0012838397257991607,9695195.36216505,0.0,277399021.627966,0.016472619439375693,61400000.0,6483.111692223802,0.01860358700886904,440294889.66028184
9662,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,411923655.6774038,0.04939768617528505,66044543.98563799,0.004435220749690971,35670090.512285165,0.004660636331033117,6438484.403300069,9.319500640097638e-06,25037214.086173728,0.0,151900000.0,1831.651436846106,0.05850286275664924,545113988.6648008
9663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,6,7,0,0,0,3,1,0,6,3,174563088.46290332,0.045738598310449116,153146567.001194,0.021038929282353548,34221561.73832255,0.0,17743857.525119033,0.0005206461941825645,91772112.05734798,0.006153084307210651,0.0,0.0,0.07345125809419588,471447186.78488684
9664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,0,0,3,0,0,1,0,5,0,96160095.1130278,0.010098107231516175,73315450.27094865,0.0,196769811.12249497,0.14844735962677258,20184215.000112515,0.003453370094858758,36676675.840294495,0.0,0.0,0.0,0.1619988369531475,423106247.3468784
9665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,7,6,0,1,1,1,0,42291505.65437629,0.0,48628529.17200662,0.00036791485527350957,198741987.55888903,0.1414109806408516,20319063.206658736,0.0,74670641.43949768,0.010424516132864659,0.0,0.0,0.1522034116289898,384651727.03142834
9666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,7,3,6,0,0,0,7,7,3,0,0,96160095.1130278,0.0012117728677819408,219118470.64099216,0.002296533507349244,31398797.71871161,0.0,43854130.22098868,0.00034348746343895373,41304406.204451054,0.0005797263236371848,0.0,2028.1474963512105,0.0044315201622073235,431835899.8981713
9667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,3,7,2,4,0,0,0,0,0,82177854.37813279,0.0,126703630.77865997,0.05682727572927676,93069269.00187321,0.0,9695195.36216505,0.0,0.0,0.0,205800000.0,0.0,0.05682727572927676,311645949.52083105
9668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,1,6,4,2,0,1,3,0,0,0,7,0,110130504.5881955,0.0,216509843.4896561,0.0028706668841865556,99161173.70165282,0.00717612180502148,8453407.696608048,0.0,122415712.4959558,0.005079987736913863,0.0,3683.381904574267,0.015126776426121898,556670641.9720683
9669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,1,3,0,3,0,3,0,1,1,0,47847947.961454235,0.0,163855174.96362713,0.00012263828509116986,67065102.82181314,0.014072757971841916,20272139.547480933,0.0029754934747756017,175995857.84899563,0.054418256838551865,0.0,0.0,0.07158914657026055,475036223.14337105
9670,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,7,0,2,0,0,0,0,1,2,0,2,1,2,6,117657018.40774402,0.0,55345800.783091694,0.00578788447138932,200098110.43646866,0.1524091906218374,15173808.632728375,0.0,176324927.88226497,0.033866584912759075,30700000.0,0.0,0.19206366000598576,564599666.1422977
9671,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,8,4,5,5,2,3,3,0,2,1,0,6,0,0,195925952.32948506,0.0,189605968.75956836,0.0,51457438.65675609,5.1706583531204276e-05,14167724.42230396,2.3914242893064616e-06,40273672.383724004,0.0,121200000.0,12.50197961504405,5.4098007820510735e-05,491430756.55183744
9672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,3,1,1,3,5,5,0,0,1,174563088.46290332,0.045738598310449116,48366585.969037786,0.0002452765701823397,69869514.91937588,0.0,35178390.70727274,0.0,238062507.84925395,0.09274180444164112,0.0,0.0,0.1387256793222726,566040087.9078436
9673,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0,32694901.094161935,0.0,35715687.81971807,0.015833837563892568,0.0,0.0,3813557.3097872864,0.0008378641518915301,75869639.77914998,0.0,862300000.0,0.0,0.0166717017157841,148093786.00281727
9674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0,0,1,7,6,3,1,0,0,3,3,116301057.72401097,0.0018176593016729114,48628529.17200662,0.00013244934789846343,179032423.16130948,0.025453976515353288,15444563.06553661,0.0,152412324.37163952,0.013822349509755446,0.0,2179.2126098607278,0.04122643467468011,511818897.49450314
9675,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,3,1,0,4,0,4,0,2,0,0,0,0,3,104000676.5449382,0.0,112556978.08051081,0.008674403063085739,106426135.70571913,0.06726159345174576,7407569.336910242,1.9928535744220515e-05,113261148.02212763,0.03550543705515172,236500000.0,0.0,0.11146136210572744,443652507.69020605
9676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,6,1,0,5,0,0,1,7,7,3,0,0,47847947.961454235,0.0,112832601.01821715,0.0,28798397.130608946,0.0,51548368.36640404,0.00035705921697307217,52257286.36652212,0.0011594526472743696,0.0,1025.1100525770291,0.0015165118642474417,293284600.8432065
9677,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,2,4,1,0,1,0,1,4,0,0,2,0,0,83497824.69174261,0.0,97105266.60422453,0.0,56813269.17257478,0.013177472453292831,9695195.36216505,0.0,97479048.10520092,0.03065742895763486,146000000.0,0.0,0.04383490141092769,344590603.9359079
9678,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,7,3,0,6,7,0,0,0,2,0,0,0,0,7,173322740.57812634,0.005049053615758087,169153053.52386028,0.005964586818269816,15415294.288923224,0.01301469326810209,7483058.454298707,3.985707148844103e-05,187767539.62324324,0.06155658779129703,182600000.0,0.0,0.08562477856491546,553141686.4684519
9679,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,1,4,2,0,0,2,1,0,0,6,5,0,1,3,151183698.71533537,0.0,55282275.36215738,0.005731738266018087,43878096.290305056,0.0,37108359.6535899,0.0026239241618696368,87544492.33692928,0.013428429585707478,151900000.0,0.0,0.0217840920135952,374996922.35831696
9680,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,3,0,215761763.06768113,0.045738598310449116,58226583.38963527,0.008893163612280743,7654769.343522307,0.006425957041455674,7452144.675752594,0.0002846738119854912,30351526.042379983,0.0,303800000.0,0.0,0.061342392776171026,319446786.51897126
9681,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,1,1,0,1,0,1,1,0,7,2,0,0,0,78453877.84187987,0.0,106424405.61174852,0.013051761922383909,211215139.4767744,0.1443702325831829,24513519.048890483,0.00021764136776898071,7112595.724800027,0.003040190458077399,242400000.0,0.0,0.1606798263314132,427719537.7040933
9682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,4,1,1,3,1,0,1,42291505.65437629,0.0,165611839.97032094,0.020668801566143195,186605943.02604514,0.04851537130294052,21898586.41832094,0.0,50929971.20054293,0.0,0.0,3243.196508533394,0.06918417286908371,467337846.26960623
9683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,1,1,4,7,3,0,1,0,1,227770207.4039513,0.045738598310449116,55419832.68846634,0.00585331671098812,100946606.45157127,0.02705150251215193,24956580.074387155,0.0,146626893.39956293,0.04164573322951129,0.0,0.0,0.12028915076310046,555720120.017939
9684,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,1,5,1,2,7,1,0,7,0,6,0,0,1,1,0,143335821.43254888,0.0007573580423637132,172979540.6196893,0.0,41929208.88278416,0.0009761019951076569,12586457.998778107,0.0,60775208.984243214,0.0006420475132501842,182600000.0,463.3345038057894,0.0023755075507215545,431606237.9180437
9685,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,1,0,2,0,0,0.0,0.0,106860238.4866137,0.0,184578864.08731169,0.1350393109002206,20296405.515298948,0.003360576865982172,27578229.96765524,0.0,236500000.0,0.0,0.13839988776620277,339313738.0568796
9686,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0,1,0,0,0,0,0,7,2,0,0,0,8,1,109503342.08350585,0.0,125045912.67891765,0.05536212084314088,163754568.66103715,0.10874045028747688,7332080.219521779,0.0,81222228.2680157,0.0,151900000.0,0.0,0.16410257113061777,486858131.9109981
9687,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,7,1,1,0,0,0,1,7,0,0,2,1,0,0,246811227.3093071,0.016465895391761683,61444934.61451426,0.003783617716054492,63375630.85410076,0.0023303181655165584,17218971.356209215,0.0008393243866471166,25037214.086173728,0.0,151900000.0,971.1690688666964,0.02341915565997985,413887978.2203051
9688,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,7,0,0,1,0,4,1,1,0,1,0,6,0,3,0,68139002.95605196,0.0,112556978.08051081,0.0031227851027108657,41292219.28177295,0.0,22273286.518122923,0.0002605352231604637,98935862.89187363,0.010573957608916062,151900000.0,1288.6735824961404,0.01395727793478739,343197349.7283323
9689,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,2,3,1,3,3,3,0,0,1,0,2,42291505.65437629,0.0,140065425.60781196,0.002469442690759381,73482052.74476522,4.873242975115598e-05,8453407.696608048,0.0,158857945.76457423,0.005512879061278422,30700000.0,4329.786158101149,0.008031054181788958,423150337.4681357
9690,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,6,0,0,1,0,0,0,9,1,0,32694901.094161935,0.0,157929260.27335027,0.022910788985124324,181004281.16084048,0.13558575921666124,984176.1373567773,0.00022292490482622918,86991916.17017467,0.0,704300000.0,0.0,0.1587194731066118,459604534.8358841
9691,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,3,6,0,0,0,0,0,0,3,6,3,0,0,0,0,0,60717312.84309486,0.0,124382825.43902072,0.006573127066642383,74251310.75623631,0.001539287506658584,8453407.696608048,0.0,0.0,0.0,442300000.0,3551.2794053384437,0.008112414573300968,267804856.73495993
9692,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,1,0,1,6,0,0,0,1,0,0,0,0,0,246811227.3093071,0.045738598310449116,160093816.87689856,0.023696255752284186,180127337.69910246,0.15291484124610594,6320800.309666242,0.0,0.0,0.0,242400000.0,0.0,0.22234969530883925,593353182.1949744
9693,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,7,5,2,5,1,0,6,1,3,3,0,5,2,0,0,192179322.23964384,0.0,104651657.86617124,0.0,86846530.84429424,0.0,20696082.48629594,0.0,29344049.841416135,0.000772161162792885,182600000.0,0.0,0.000772161162792885,433717643.2778214
9694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,4,7,0,1,7,0,3,0,0,77174521.36298189,0.015147160847274261,143476892.0507576,0.01926041751300154,65547722.11683032,0.0,21069784.935395602,0.0,30351526.042379983,0.0,0.0,0.0,0.0344075783602758,337620446.50834537
9695,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,2,7,0,3,3,0,5,0,4,1,0,1,121644599.3504275,0.0,125437533.61813621,0.0019573679264820584,50962397.12067895,0.0,22537573.22754236,0.0,69041334.10618675,0.007892641916140008,121200000.0,0.0,0.009850009842622066,389623437.4229717
9696,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,5,1,1,0,0,0,0,0,0,0,4,0,0,3,229956386.89855218,0.0068607897465673695,46697329.85259651,0.0005757963558926417,14461164.350203378,0.001831238399135514,21633552.95432554,0.0004253504942506064,59401532.3798424,0.001872129710850355,182600000.0,2180.760773452846,0.011565304706696486,372149966.43552005
9697,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6,3,3,0,0,0,0,1,0,1,0,2,0,6,1,169679724.6727088,0.0,125708999.91881451,0.006713781935711425,28995445.43399693,0.0008840043324526094,13903423.98391871,0.0,70903162.7249229,0.0,30700000.0,3431.2913525605554,0.007597786268164035,409190756.7343619
9698,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,0,6,0,0,1,0,0,0,1,0,1,0,3,0,144956226.29360634,0.0,136485335.0949704,0.015898516533766435,117752482.33867937,0.03610749660970566,12857587.774250694,0.0,30351526.042379983,0.0,121200000.0,2427.101816368139,0.05200601314347209,442403157.5438868
9699,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,2,6,0,0,0,2,0,0,0,0,6,0,1,0,102192937.55533153,0.0,40356875.75983124,0.006475569494980269,22167818.198803753,0.0,12586457.998778107,0.0,25037214.086173728,0.0,563500000.0,505.2468235360386,0.006475569494980269,202341303.59891838
9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,5,5,0,0,0,3,1,0,3,322463718.41305673,0.03293179078352337,125992326.01218493,0.020231495018661214,62865075.42438113,0.0,10498090.536181433,0.00017203558322993623,56425877.743436806,0.0,0.0,2492.4008265942102,0.05333532138541452,578245088.129241
9701,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,1,1,1,0,1,0,0,7,0,0,0,0,3,85246019.34861892,0.0,82430767.32324386,0.0021162145818215236,35820337.518122524,0.013177472453292831,14261651.781499248,0.0,209247333.75688002,0.07790929761030975,61400000.0,0.0,0.0932029846454241,427006109.7283646
9702,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,7,0,0,0,7,0,0,0,1,0,2,1,0,0,205446888.18185323,0.045738598310449116,89216404.80302337,0.0070480880965411545,7654769.343522307,0.006425957041455674,13903423.98391871,0.0,25037214.086173728,0.0,303800000.0,0.0,0.05921264344844595,341258700.3984914
9703,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,3,1,1,5,0,3,1,42291505.65437629,0.0,55751991.45620851,0.007833675720228275,31813143.444179207,0.0063649148470091435,36514474.532416664,0.0029754934747756013,143171985.0822878,0.03681029902531151,176700000.0,0.0,0.053984383067324525,309543100.16946846
9704,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,1,0,4,199655866.49917647,0.05583670554196529,50528911.86406103,0.0055725856841319435,24198032.45136138,0.0,25397657.951500706,0.00624543725149846,137777054.22578114,0.033866584912759075,61400000.0,0.0,0.10152131339035478,437557522.9918808
9705,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,5,0,0,0,7,0,1,1,0,0,0,0,32694901.094161935,0.0,59410102.93073928,0.0,115929828.75732365,0.025148136367803005,13008566.00902762,1.4348545735838771e-05,162020537.8177023,0.02505710455631497,205800000.0,3197.5280805922275,0.05021958946985382,383063936.6089548
9706,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,3,0.0,0.0,83721931.52190953,0.0,27967276.42107782,0.006446304439604518,3032801.9913773704,0.0007024559365655569,186574458.22910875,0.0670765568505079,1168700000.0,0.0,0.07422531722667797,301296468.1634735
9707,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,2,0,0,0,0,1,32694901.094161935,0.0,66940083.571001284,0.0019517406891942915,180344799.95414606,0.02017847803552373,7332080.219521779,0.0,53687784.34668172,0.0018399997757821286,369700000.0,4035.2524203487246,0.02397021850050015,340999649.1855128
9708,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,2,0,0,0,0,2,0,0,3,0,6,0,238022785.41321266,0.045738598310449116,51170005.74589373,0.0038585896475928803,118554398.04946661,0.08173626462973059,22301883.902149614,0.003383041722840512,54641312.657861084,0.006153084307210651,30700000.0,0.0,0.14086957861782373,484690385.76858366
9709,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,4,1,0,1,0,2,0,1,0,0,0,0,0,0,0,85246019.34861892,0.0,90624167.91461448,0.0036340048261079404,20299287.62732069,0.0,32942474.965341017,0.00787177248560891,67351770.17689833,0.02898866081770452,213300000.0,0.0,0.04049443812942137,296463720.0327934
9710,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,4,7,7,6,3,0,0,0,3,0,2,1,1,170848911.36959752,0.005049053615758087,271785414.69060427,0.0,24198032.45136138,0.0,20272139.547480933,0.0029754934747756017,93001190.9648675,0.004831052696976541,30700000.0,0.0,0.01285559978751023,580105689.0239116
9711,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,2,0,1,1,0,0,1,5,0,7,4,4,3,0,3,72222705.9376919,0.0,50391354.53775208,0.005451007239161911,50081750.628976494,0.0,40558098.97898989,0.0,63921995.57957761,0.0,467100000.0,0.0,0.005451007239161911,277175905.662988
9712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,7,0,0,1,0,0,1,411923655.6774038,0.04939768617528505,50676975.67481032,0.0020532420587986346,142150257.64324254,0.02425768565147026,9642436.189035358,0.0002734504215206913,39404854.36031081,0.0022151103505958342,0.0,2569.7563479974374,0.07819717465767047,653798179.5448029
9713,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,7,0,0,4,0,0,0,2,2,0,3,240646119.3140336,0.050787651926207204,114531254.24070087,0.01804202406102898,34141658.785727985,0.006554495607919144,21465045.014881793,0.0035664680409764117,60039471.119519606,0.0,30700000.0,0.0,0.07895063963613173,470823548.4748638
9714,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,3,1,0,1,2,0,0,0,3,0,3,0,1,0,0,0,66507014.9338145,0.0,42818415.6714978,0.0,24198032.45136138,0.0,15444563.06553661,0.0,23526067.62785521,0.0012169253952669826,893000000.0,706.4740239590426,0.0012169253952669826,172494093.7500655
9715,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,2,0,0,0,7,0,3,0,0,0,0,1,311870973.6887046,0.03293179078352337,43073814.51754983,4.206748725020036e-05,34221561.73832255,0.0,8453407.696608048,0.0,165995432.714365,0.022031464730106073,61400000.0,2924.9856642455106,0.05500532300087964,563615190.35555
9716,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,3,2,0,1,0,3,0,0,0,2,0,3,0,1,7,83497824.69174261,0.0,95968361.867957,0.00045180151663689857,38401693.57272842,0.003871863689115555,16373078.863592021,0.0,237695002.75449854,0.00871405681875622,61400000.0,6006.359511548495,0.013037722024508674,471935961.7505186
9717,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,0,4,2,0,0,1,7,1,1,6,7,6,1,0,128674397.76670545,0.0,43584612.20965389,0.00035056239375166973,90010209.0479309,0.006588736226646416,49199376.892157316,0.0029754934747756017,70903162.7249229,0.0,61400000.0,0.0,0.009914792095173687,382371758.6413704
9718,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,0,7,0,42291505.65437629,0.0,130764583.18911391,0.036517372592457686,56407815.768823616,0.047380802628112464,6320800.309666242,0.0,44193513.54513965,0.0,357700000.0,0.0,0.08389817522057015,279978218.46711975
9719,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,5,2,0,0,0,1,0,1,7,1,1,0,0,328588276.6385601,0.013721579493134739,43073814.51754983,1.7528119687583485e-05,28059812.572721604,0.0009883104339969623,29339878.5720282,0.0,136576612.36704516,0.007286037813560946,61400000.0,4274.02361500432,0.02201345586038023,565638394.6679049
9720,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,1,0,3,0.0,0.0,95883661.30671126,0.003690151031479177,22924649.679862447,0.019216828929920497,6320800.309666242,0.0,56425877.743436806,0.0,813700000.0,0.0,0.022906979961399673,181554989.03967676
9721,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,3,0,0,3,0,0,0,2,1,0.0,0.0,123680300.18991274,0.004380941891793707,24198032.45136138,0.0,8453407.696608048,0.0,172359893.94734335,0.05149504759349968,115300000.0,0.0,0.05587598948529339,328691634.2852255
9722,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,3,7,4,6,0,7,1,1,0,6,2,0,0,0,0,0,216541799.28805792,0.0,133606945.94785307,0.0006333535025557027,52771009.1301844,0.0,7332080.219521779,0.0,15684045.085236806,0.0008112835968446551,303800000.0,778.8879347167183,0.0014446370994003577,425935879.670854
9723,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,7,2,2,0,0,3,0,0,2,1,0,0,1,0,160540607.98897105,0.0,55282275.36215738,0.005731738266018087,24198032.45136138,0.0,14167724.42230396,1.9928535744220515e-05,120484729.24859084,0.04106936371819922,151900000.0,0.0,0.046821030519961525,374673369.4733846
9724,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,6,1,0,3,0,2,0,0,0,0,42291505.65437629,0.0,150514190.62587819,0.013638546175026425,60985818.342508316,0.004821787724371953,7466411.383727156,1.1834023187968204e-05,78795005.89241005,0.012188533509459554,205800000.0,2366.878129935096,0.030660701432045898,340052931.89890003
9725,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,5,7,5,0,6,5,0,0,6,2,0,0,2,3,0,215352213.86650074,0.0,152141827.73084518,0.0007157504181923779,39106444.863173224,0.0007808815960861253,7483058.454298707,4.782848578612923e-06,60039471.119519606,0.0,267200000.0,514.9055431649616,0.0015014148628571162,474123016.03433746
